,id,longitud,latitud,cluster
3129,6592,-3713113899698,40477435296397,175
3130,6593,-3713134952780,40452941010711,136
3131,6594,-3712512691553,40453566420389,136
3132,6595,-3712331840351,40334682533386,256
3133,6596,-3712148906766,40470696277006,151
3134,6597,-3712368637451,40429571626513,102
3135,6598,-3712382668802,40385877707158,166
3136,6599,-3712404027392,40430307277730,102
3137,6600,-3712542492013,40333717391388,256
3138,6601,-3712569700012,40375487186297,94
3139,6602,-3712612940703,40411014015894,212
3140,6603,-3712623941263,40413874657879,281
3141,6604,-3712641251058,40476446037650,175
3142,6605,-3712651205700,40471433144722,151
3143,6606,-3712673980957,40457656932408,83
3144,6607,-3712771699319,40454229401892,136
3145,6608,-3712790829332,40422208143599,13
3146,6609,-3712835205586,40419941966340,13
3147,6610,-3713160720172,40435189768023,295
3148,6611,-3712850095946,40400543950335,74
3149,6612,-3712893959071,40455578864870,83
3150,6613,-3712913954300,40408472386062,212
3151,6614,-3712936696002,40389934535494,166
3152,6615,-3712940640241,40425911011728,13
3153,6616,-3712945365838,40419496358612,13
3154,6617,-3712961646459,40430245477554,102
3155,6618,-3712998742880,40422201060317,13
3156,6619,-3713002588467,40421942369628,13
3157,6620,-3713024758043,40397427441456,74
3158,6621,-3713039122694,40397350789526,74
3159,6622,-3713059395087,40483428556813,6
3160,6623,-3713090305755,40436235045624,238
3161,6624,-3713099889667,40453221442853,136
3162,6625,-3713113403557,40481408659361,6
3163,6626,-3713175980102,40397635399525,74
3164,6627,-3713248007027,40421950624142,13
3165,6628,-3713310999052,40479756005808,175
3166,6629,-3713382687545,40332453642092,256
3167,6630,-3713404068688,40409298174287,212
3168,6631,-3663451230411,40457290647336,225
3169,6632,-3663449084541,40438107105082,234
3170,6633,-3663452387203,40442055054203,234
3171,6634,-3663517918494,40484007040150,117
3172,6635,-3662616085336,40410974646686,237
3173,6636,-3662640642497,40381493952925,244
3174,6637,-3662644562398,40411190970938,237
3175,6638,-3662669870953,40431108722930,264
3176,6639,-3778205940138,40363614654346,107
3177,6640,-3744454671340,40388756112348,221
3178,6641,-3744527470929,40395100249429,112
3179,6642,-3744545290868,40399913897033,4
3180,6643,-3744585466265,40457855261828,289
3181,6644,-3744646947346,40399970430396,4
3182,6645,-3744665123055,40453969288912,289
3183,6646,-3744677864472,40399019941571,4
3184,6647,-3744757207468,40401453210459,4
3185,6648,-3744824832776,40454852798704,289
3186,6649,-3744858180832,40455499632364,289
3187,6650,-3744994352542,40363560631033,36
3188,6651,-3745021823413,40454747705914,289
3189,6652,-3745213127768,40405622500433,4
3190,6653,-3745299682821,40404056223358,4
3191,6654,-3745341293880,40474322036571,167
3192,6655,-3745649766578,40385172467323,221
3193,6656,-3745723023987,40400518650835,4
3194,6657,-3745763210584,40474397203273,167
3195,6658,-3746207769998,40385149164374,221
3196,6659,-3745766399173,40474511422767,167
3197,6660,-3745821903226,40388034026490,221
3198,6661,-3780077182842,40454340770581,158
3199,6663,-3747213246984,40372480070025,127
3200,6664,-3747837751769,40373251931186,127
3201,6665,-3747871744883,40382879036778,221
3202,6666,-3747901729884,40371818717730,127
3203,6667,-3773020388919,40394999388801,202
3204,6668,-3748768617683,40377607696779,127
3205,6669,-3748682012409,40378004961467,127
3206,6670,-3749845082092,40467936336157,167
3207,6671,-3749895874289,40404137947801,169
3208,6672,-3749966155158,40404150455201,169
3209,6673,-3750256914057,40385610510310,221
3210,6674,-3750412840942,40471442914753,167
3211,6676,-3750785767791,40362050198808,193
3212,6677,-3750823423500,40471383083636,167
3213,6678,-3750987284430,40373799975185,127
3214,6679,-3751269569710,40391683720722,105
3215,6680,-3751645386565,40362362559848,193
3216,6681,-3751659718766,40373377499617,127
3217,6682,-3751661998131,40361796794485,193
3218,6683,-3751678568021,40390197787587,105
3219,6684,-3751864511155,40396174281919,263
3220,6685,-3752433761087,40362246264464,193
3221,6686,-3752693745978,40404938863852,169
3222,6687,-3752766792333,40404884285798,169
3223,6688,-3753000365887,40376888766284,127
3224,6689,-3753083830488,40405172367840,169
3225,6690,-3753154023444,40405669768551,169
3226,6691,-3753167594603,40372409981554,178
3227,6692,-3753343325798,40405192195932,169
3228,6693,-3753345453236,40363938368826,193
3229,6694,-3753462731997,40405737748727,169
3230,6695,-3753621741808,40367476440513,193
3231,6696,-3753716620481,40399730039148,263
3232,6697,-3768978082425,40391746181326,113
3233,6698,-3753881047856,40364380879451,193
3234,6699,-3754051977274,40404865017894,169
3235,6700,-3754104219193,40401495429711,169
3236,6702,-3755721126089,40392112179083,105
3237,6703,-3756096589099,40362063592870,193
3238,6704,-3756748149411,40397706589955,263
3239,6705,-3757096004497,40371945264161,178
3240,6706,-3757369942754,40396555433909,263
3241,6707,-3757582854383,40382245644057,132
3242,6708,-3757585496317,40372458864027,178
3243,6709,-3757678979232,40396033375855,263
3244,6710,-3757823141954,40397575212200,263
3245,6711,-3758179769485,40393584664086,105
3246,6712,-3771982303637,40382507770914,17
3247,6713,-3758684208900,40372098038082,178
3248,6714,-3759522693782,40401275330058,32
3249,6715,-3759649683598,40401599822429,32
3250,6716,-3759675430442,40401244581013,32
3251,6717,-3759792043158,40384088887696,132
3252,6718,-3759902094811,40364337783950,90
3253,6719,-3759935720293,40362793227696,90
3254,6720,-3759940392781,40362290232483,90
3255,6721,-3760153561116,40386546379884,132
3256,6722,-3760740505575,40385041104677,132
3257,6723,-3760800570078,40392635735492,105
3258,6724,-3760909448484,40365325859031,90
3259,6725,-3761081994260,40364507836912,90
3260,6726,-3761151094895,40387020493609,132
3261,6727,-3761350688522,40385881969375,132
3262,6728,-3761584985724,40385802821978,132
3263,6729,-3761872352027,40364296943760,90
3264,6730,-3761976020052,40385484763633,132
3265,6731,-3761994707967,40363352824082,90
3266,6732,-3763098590863,40385221702389,246
3267,6733,-3763211557542,40386784701439,246
3268,6734,-3763236536131,40364753500651,90
3269,6735,-3763411960645,40399874934360,56
3270,6736,-3763477022744,40398061016728,56
3271,6737,-3763506699762,40399144836914,56
3272,6738,-3763558077441,40363657551944,90
3273,6739,-3763658112708,40384413074788,246
3274,6740,-3763682248850,40398083622051,56
3275,6741,-3764093515018,40399371490525,56
3276,6742,-3763788628291,40397959277602,56
3277,6743,-3764487102158,40395538859883,56
3278,6744,-3764517580217,40372988396878,228
3279,6745,-3764549717138,40387764332663,246
3280,6746,-3764552104324,40393942676688,56
3281,6747,-3764593465532,40393746292750,56
3282,6748,-3764846822326,40394097048437,56
3283,6749,-3764963567996,40399057361486,56
3284,6750,-3765039346968,40399203178594,56
3285,6751,-3765279507652,40398862979882,56
3286,6753,-3765603078500,40399042565656,56
3287,6754,-3765688488521,40383167569549,246
3288,6755,-3765749141278,40395165570809,56
3289,6756,-3765769687431,40396909767312,56
3290,6757,-3765813225017,40378113814806,17
3291,6758,-3766033877814,40371259862436,228
3292,6759,-3766275723647,40377285040987,17
3293,6760,-3766313174590,40369010936960,228
3294,6761,-3766316125728,40389521873909,246
3295,6762,-3783268447937,40377075936916,148
3296,6763,-3766391069368,40384007044557,246
3297,6764,-3766707516130,40398978890119,56
3298,6765,-3766765915018,40373338164735,228
3299,6766,-3767747573933,40390695029711,113
3300,6767,-3767771704154,40381388335353,17
3301,6768,-3768138667795,40374167145756,228
3302,6769,-3768806906929,40391883994794,113
3303,6770,-3770246132357,40392807931561,113
3304,6771,-3770551111047,40394382600287,113
3305,6772,-3770788041301,40365532472707,107
3306,6773,-3770863295357,40394352259701,113
3307,6774,-3771300183997,40365688480852,107
3308,6775,-3771413021065,40378158030094,185
3309,6776,-3771486049035,40374071720717,185
3310,6777,-3773335844683,40373816007211,185
3311,6778,-3773936325339,40374448209835,185
3312,6779,-3774217353850,40396418023093,202
3313,6780,-3774884918658,40396139261526,202
3314,6781,-3776984933704,40363730409792,107
3315,6782,-3777269836975,40449685772377,158
3316,6783,-3777565067503,40449609141526,158
3317,6784,-3777672389040,40364146749804,107
3318,6785,-3778013362809,40459933043645,118
3319,6786,-3778039479378,40452439095627,158
3320,6787,-3778053091696,40452501689810,158
3321,6788,-3778126670056,40459936869708,118
3322,6789,-3779551560663,40459415441422,118
3323,6790,-3780162613790,40460437730908,118
3324,6791,-3780808829670,40452493069896,158
3325,6792,-3781357349927,40376127010737,148
3326,6793,-3784030624019,40461240456982,227
3327,6794,-3784139781848,40459679129633,227
3328,6795,-3784842290350,40459172324863,227
3329,6796,-3788638047048,40459477508561,251
3330,6797,-3788829430139,40458435877674,251
3331,6798,-3789763393528,40461516543198,251
3332,6799,-3789889311496,40460468043770,251
3333,6800,-3790421499955,40457734007787,251
3334,6801,-3790894704977,40460666327578,251
3335,6802,-3791596492405,40461313482066,251
3336,6803,-3792226970570,40378222069361,62
3337,6804,-3792245520625,40378112810739,62
3338,6805,-3793130896944,40455164400024,251
3339,6806,-3819621103546,40468560611296,162
3340,6807,-3820880008946,40469045023544,162
3341,6808,-3829274524011,40472458353048,35
3342,6809,-3832008515842,40473474128295,35
3343,6810,-3832107712222,40473071443427,35
3344,6811,-3729442575318,40458687460123,91
3345,6813,-3753536922189,40405884252922,169
3346,6815,-3753905108759,40488627471342,140
3347,6816,-3769126666206,40379926302585,17
3348,6817,-3753950712267,40360897950783,193
3349,6818,-3758274558459,40392610250978,105
3350,6819,-3772724587808,40377924994582,185
3351,6820,-3751606718842,40391614227729,105
3352,6822,-3774730209901,40397432723588,202
3353,6823,-3784051135013,40460287945142,227
3354,6824,-3665702889658,40469064063763,103
3355,6825,-3647520161750,40445762427035,69
3356,6826,-3713174385474,40421831475420,13
3357,6827,-3632844835872,40384097330454,3
3358,6828,-3665530523257,40418256035417,181
3359,6829,-3665347596214,40474547607074,55
3360,6830,-3741895841222,40386414012803,8
3361,6831,-3664081270969,40474392482705,55
3362,6832,-3728894159996,40406550107329,99
3363,6833,-3633382185227,40430896835510,163
3364,6834,-3714253538719,40422791130189,13
3365,6835,-3633168344144,40433456300268,5
3366,6836,-3651615965691,40374352947039,177
3367,6837,-3633576707748,40408139418811,26
3368,6838,-3634010232482,40460855727794,51
3369,6839,-3630116757545,40383044121422,284
3370,6840,-3630046716167,40407257347317,26
3371,6841,-3630589655343,40427451980261,163
3372,6842,-3629915686549,40431346758481,163
3373,6843,-3630368285732,40427910879349,163
3374,6844,-3626045441227,40421505618982,66
3375,6845,-3625808078692,40416750885661,137
3376,6846,-3625907273687,40422433807020,66
3377,6847,-3625713972791,40420304503728,137
3378,6848,-3621436754034,40437777208316,39
3379,6849,-3620903108822,40437178433322,39
3380,6850,-3621053380909,40396920671082,108
3381,6851,-3622424504326,40439873347265,39
3382,6853,-3622591814377,40417417105772,137
3383,6854,-3622600457153,40438770050544,39
3384,6855,-3621526557201,40447888525266,248
3385,6856,-3621063896214,40436889774515,39
3386,6857,-3621324890949,40437849642092,39
3387,6858,-3620948937114,40379676747821,68
3388,6860,-3622023954792,40418836694353,137
3389,6861,-3621997486028,40433716017427,267
3390,6862,-3622299896325,40398636862410,108
3391,6864,-3621893437626,40379942937771,68
3392,6866,-3614890643483,40405672989966,40
3393,6867,-3615982728698,40444275743418,274
3394,6868,-3614847864622,40407579316437,40
3395,6869,-3615100575256,40440379728233,274
3396,6870,-3609751660447,40404121957243,298
3397,6871,-3609625452563,40408522522601,298
3398,6872,-3609535454761,40423435528472,161
3399,6873,-3609714860902,40448243868605,78
3400,6874,-3600005555618,40362964027468,141
3401,6875,-3598875806532,40364425936340,141
3402,6876,-3599300352872,40433401245068,232
3403,6877,-3598379808224,40363217630374,141
3404,6878,-3582763803136,40445574425685,42
3405,6879,-3583431723629,40475688919447,24
3406,6880,-3724188041618,40479694618650,188
3407,6881,-3724202667568,40472174135081,89
3408,6882,-3724202745871,40468061664368,89
3409,6883,-3724497858460,40493127411559,290
3410,6884,-3724541500798,40492487635339,290
3411,6886,-3583356279734,40441672314209,42
3412,6887,-3583085480526,40443547595407,42
3413,6888,-3724372419242,40495996453539,290
3414,6889,-3724491642759,40404536087356,18
3415,6890,-3724340655226,40490958327761,290
3416,6891,-3731203808068,40455713323227,91
3417,6892,-3732946672132,40406202984142,99
3418,6893,-3730523730571,40424413007526,106
3419,6894,-3732863675830,40436018907949,57
3420,6895,-3583034919242,40443563115083,42
3421,6896,-3700288005404,40402065568952,87
3422,6897,-3699622858830,40503329943946,194
3423,6898,-3711191881692,40472968558757,151
3424,6899,-3663495820866,40454467246210,104
3425,6900,-3663441174753,40438204717118,234
3426,6901,-3663573115231,40454463547124,104
3427,6903,-3663770596371,40457195243559,225
3428,6904,-3671757206827,40470874483839,195
3429,6905,-3672003139388,40457703720107,12
3430,6906,-3672366447612,40501576412722,154
3431,6907,-3699246828147,40459669476838,207
3432,6908,-3684623183702,40430332759678,235
3433,6912,-3725975749489,40385894546023,45
3434,6914,-3755368840595,40397548431004,263
3435,6920,-3713128110803,40396498190045,74
3436,6921,-3713115180213,40342068257563,258
3437,6922,-3688095545603,40451919447270,239
3438,6923,-3687978588352,40384657215348,174
3439,6924,-3690131768691,40476003509441,65
3440,6925,-3690117973672,40413951430437,150
3441,6926,-3690138308555,40353303070966,231
3442,6927,-3691956678539,40509640526668,64
3443,6928,-3692061335974,40441168105693,49
3444,6929,-3692061420577,40421417021498,230
3445,6930,-3688032358319,40479848003198,142
3446,6931,-3771720306000,40451305495204,158
3447,6932,-3778148803864,40462832265125,118
3448,6933,-3835996673997,40474726091931,35
3449,6934,-3771935062011,40393529394643,113
3450,6935,-3771942420331,40451561326438,158
3451,6936,-3784142814322,40378581809881,148
3452,6937,-3784358181313,40461089320833,227
3453,6938,-3775458490883,40452173116236,158
3454,6939,-3775514430952,40452514912524,158
3455,6940,-3690086780614,40462787028280,33
3456,6941,-3776635599804,40364986177549,107
3457,6942,-3775800362593,40399329623799,202
3458,6943,-3785271205501,40459041588523,227
3459,6944,-3785394060130,40454795866492,7
3460,6945,-3668443346132,40471322524674,55
3461,6946,-3669101917952,40405517679307,11
3462,6947,-3669022322494,40509450109852,25
3463,6948,-3767713878916,40373414392459,228
3464,6949,-3776735390396,40399323948581,202
3465,6950,-3776813987622,40375128774614,185
3466,6951,-3787332461004,40458405581320,7
3467,6952,-3786108910918,40456196480689,7
3468,6953,-3710799916989,40458621039544,83
3469,6954,-3710439402406,40446013593066,23
3470,6955,-3710345975298,40450072114271,136
3471,6956,-3710391833242,40429997770800,102
3472,6959,-3708184434739,40395681646885,53
3473,6960,-3708184846008,40504549608406,85
3474,6961,-3708203633005,40439755285733,164
3475,6962,-3710846973950,40439726800687,238
3476,6963,-3711009311155,40382751295890,28
3477,6964,-3711070038416,40407985149420,212
3478,6965,-3711011997716,40478045666208,175
3479,6966,-3711065058931,40480634434685,175
3480,6967,-3693398211474,40417316015316,283
3481,6969,-3706914840984,40447085577130,265
3482,6970,-3711199184264,40450944877199,136
3483,6979,-3640416350641,40423660124193,206
3484,6980,-3696486891284,40404036529485,297
3485,6981,-3697454160647,40474736343900,37
3486,6983,-3655825172192,40441143150517,254
3487,6984,-3705678032374,40464147516894,279
3488,6985,-3705701114291,40394437349189,53
3489,6986,-3705680820044,40349819488498,22
3490,6987,-3705835429872,40371556231312,211
3491,6988,-3705794997285,40481437891691,97
3492,6989,-3705782750098,40446849728515,265
3493,6990,-3705752171480,40482933904526,171
3494,6991,-3722638267157,40492744585508,290
3495,6992,-3722662020308,40414043539442,44
3496,6993,-3722602136507,40491168142041,290
3497,6998,-3690167949080,40415367432530,150
3498,6999,-3690172860119,40426005097940,159
3499,7000,-3648463890558,40400325007621,52
3500,7001,-3647603616368,40472283113762,72
3501,7002,-3740231485004,40385324281212,8
3502,7003,-3740437287893,40368355585308,285
3503,7004,-3740559586455,40383889911774,8
3504,7005,-3665101241913,40463594407807,103
3505,7006,-3664991770370,40436151542838,43
3506,7008,-3714882018533,40446105093528,23
3507,7009,-3729941019300,40414667887456,222
3508,7011,-3689813185668,40417351435294,230
3509,7012,-3784969091613,40461439374808,227
3510,7013,-3758388053178,40389755170859,105
3511,7014,-3758412532872,40391075414663,105
3512,7015,-3836943000186,40475072912097,35
3513,7017,-3693433722575,40368423408062,75
3514,7018,-3701017974768,40387103385069,77
3515,7019,-3640658745722,40396136729338,95
3516,7020,-3701092389874,40420207248481,133
3517,7021,-3701080475027,40458018134553,207
3518,7023,-3741191870176,40388608169768,8
3519,7024,-3658227399398,40419496524522,210
3520,7026,-3688580934541,40408765141297,115
3521,7027,-3667618674481,40444264521050,253
3522,7029,-3665520538138,40475228492143,55
3523,7030,-3694147587108,40419269502558,283
3524,7032,-3695424170247,40398564798656,1
3525,7033,-3672836592246,40445040864356,86
3526,7034,-3648649864714,40435256416826,50
3527,7035,-3647952492019,40473544883630,72
3528,7036,-3649671118577,40432939458331,50
3529,7037,-3696545091611,40490368675683,122
3530,7038,-3705971906183,40483417655711,171
3531,7040,-3709367700674,40429007575289,102
3532,7041,-3604155843716,40425204568400,14
3533,7053,-3724126072132,40413052995888,44
3534,7054,-3723106855631,40410762443716,282
3535,7055,-3723942804459,40423466049904,106
3536,7057,-3737725604805,40410201772022,156
3537,7058,-3652158143747,40443422742196,254
3538,7059,-3652162661742,40479288478812,0
3539,7060,-3662510649253,40421078383439,210
3540,7061,-3662539667201,40450259673997,104
3541,7063,-3629852841954,40426033689362,66
3542,7065,-3629876473801,40382499725292,284
3543,7066,-3629606223087,40407383526898,26
3544,7067,-3631669256404,40428958969851,163
3545,7069,-3701049995412,40483291779595,294
3546,7070,-3741833865746,40450263861479,38
3547,7071,-3638860891048,40393414130101,95
3548,7072,-3741394834833,40383318706359,8
3549,7073,-3652352377624,40467193336003,29
3550,7074,-3741678148179,40368014336766,285
3551,7075,-3652353799926,40468886886786,29
3552,7076,-3741188743424,40386154889762,8
3553,7077,-3662471691264,40493392839148,198
3554,7078,-3662596254919,40383554387080,244
3555,7080,-3695135965358,40444106379595,288
3556,7081,-3695138096822,40445308680220,288
3557,7082,-3695123909270,40459634726047,207
3558,7083,-3741540823678,40393453923563,112
3559,7085,-3695175394754,40389619278792,236
3560,7086,-3697437118836,40411519045680,296
3561,7087,-3737499380118,40432080223247,205
3562,7088,-3697365230839,40446587137392,217
3563,7089,-3696561067464,40426881407271,34
3564,7090,-3620403114193,40379602324270,68
3565,7091,-3620495345844,40436654564701,39
3566,7092,-3697396534089,40460207266502,207
3567,7093,-3697237554701,40470702067651,37
3568,7094,-3699407781387,40441907852318,288
3569,7095,-3739788472302,40384519769528,8
3570,7096,-3739882247874,40393790211500,112
3571,7097,-3725452295891,40425797002579,106
3572,7098,-3739627756711,40377178489646,259
3573,7099,-3741530130089,40407334955695,262
3574,7100,-3741468482569,40367945192243,285
3575,7101,-3622978963272,40418000366969,137
3576,7102,-3652822968544,40404237000548,192
3577,7104,-3739719928408,40384510168948,8
3578,7105,-3739684953372,40476939567406,21
3579,7106,-3739673045032,40444880787879,38
3580,7107,-3720929506189,40384221863757,109
3581,7108,-3721466135773,40386896057050,109
3582,7109,-3700601472414,40405532898867,87
3583,7110,-3710730003188,40466670795790,88
3584,7111,-3698829386992,40456869856806,207
3585,7112,-3699440223840,40489696889024,122
3586,7113,-3616809023241,40457596683201,9
3587,7114,-3653496905265,40412276842562,249
3588,7115,-3700854390338,40458349134139,207
3589,7116,-3667670041280,40467547397918,103
3590,7117,-3614374703164,40439564516013,274
3591,7118,-3614701392239,40408111498340,40
3592,7119,-3616486174731,40408767223443,40
3593,7120,-3616226696365,40408699881668,40
3594,7121,-3616706219135,40459660547341,9
3595,7122,-3635679831535,40401787838519,126
3596,7123,-3635583964241,40422597068802,206
3597,7124,-3750487611452,40375990948851,127
3598,7125,-3753205881370,40405446977090,169
3599,7126,-3764760715985,40399027235357,56
3600,7127,-3773565540696,40396493207409,202
3601,7128,-3778172884344,40375084254665,148
3602,7129,-3836261504357,40474639387384,35
3603,7130,-3758281353182,40392257106014,105
3604,7131,-3780218366924,40375459321382,148
3605,7133,-3613770915468,40406958977595,40
3606,7134,-3613862238369,40444824379407,274
3607,7135,-3614211117754,40408660185569,40
3608,7136,-3609024884392,40369419802814,20
3609,7137,-3609103169002,40407581474555,298
3610,7138,-3609193888223,40406237137885,298
3611,7139,-3609422652476,40408292924286,298
3612,7140,-3701099081253,40405478232647,87
3613,7141,-3659789301794,40499628647076,63
3614,7142,-3659773819929,40393317433305,219
3615,7145,-3614827425773,40439363944838,274
3616,9833,-3714218067846,40397078401714,243
3617,9834,-3716043481353,40448523412164,23
3618,9835,-3716163177899,40470301402265,151
3619,9836,-3716156576869,40453526666303,136
3620,9837,-3716029388567,40482684030986,6
3621,9838,-3692032502389,40423336172271,34
3622,9839,-3692055633174,40490628715470,270
3623,9840,-3669012338679,40507378509063,25
3624,9841,-3649869964391,40462895342781,170
3625,9842,-3651043187160,40415061602013,249
3626,9843,-3650356821888,40448163296371,287
3627,9844,-3691661289658,40380627976430,41
3628,9845,-3690865116613,40401842120635,93
3629,9846,-3691040596239,40491118430320,270
3630,9847,-3733247580559,40378412436949,124
3631,9848,-3717353532260,40412849694077,147
3632,9849,-3717342629495,40343948033774,258
3633,9850,-3717392932963,40397428977396,243
3634,9851,-3717415882989,40433189136841,80
3635,9852,-3717434322782,40399116036494,243
3636,9853,-3717435227891,40473160511336,151
3637,9854,-3706877966287,40456660891612,119
3638,9855,-3706884908676,40403847053374,139
3639,9856,-3669392681285,40497610267148,111
3640,9857,-3680295446968,40423751942449,114
3641,9858,-3711154598073,40449550133516,136
3642,9859,-3711187527514,40466133580780,88
3643,9860,-3711238065930,40382105412906,28
3644,9861,-3711075023951,40480739193010,175
3645,9862,-3711094642534,40424682809888,13
3646,9863,-3722142031079,40394326450454,186
3647,9864,-3721999483949,40480606685678,188
3648,9865,-3702064895458,40456478256571,119
3649,9866,-3713434137868,40431657285389,102
3650,9867,-3713456163272,40415527706310,281
3651,9868,-3713476316915,40407233491703,212
3652,9869,-3713493816797,40415267179871,281
3653,9870,-3713539453705,40333568829912,256
3654,9871,-3713511831764,40415583124365,281
3655,9872,-3713543401466,40414508474603,281
3656,9873,-3713595936773,40396550719887,74
3657,9874,-3713693890237,40409223822569,212
3658,9875,-3713619384278,40414541208834,281
3659,9876,-3713625483715,40471337789813,151
3660,9877,-3713675389166,40456527418099,83
3661,9878,-3665213340314,40505671680785,277
3662,9879,-3665117822981,40483498943819,247
3663,9882,-3656514810672,40391764870386,219
3664,9883,-3726418005542,40493701934757,290
3665,9884,-3726428153681,40413913490294,44
3666,9886,-3726802082787,40441276799605,57
3667,9887,-3726735132053,40410918555620,282
3668,9888,-3710425582831,40406505433708,212
3669,9890,-3678165643100,40423645120069,114
3670,9892,-3685930110297,40430414511981,235
3671,9893,-3675839068267,40458527533700,12
3672,9894,-3673126463413,40404626722385,286
3673,9895,-3688769908652,40437984963397,128
3674,9896,-3724986581542,40495582549758,290
3675,9897,-3724987106000,40385600665138,45
3676,9898,-3727379879552,40460460921175,91
3677,9899,-3727412232895,40472483614547,89
3678,9900,-3727479690860,40478311983162,188
3679,9901,-3717231346322,40404299736188,250
3680,9903,-3727148725752,40392223308071,190
3681,9904,-3727121702767,40424323955703,106
3682,9905,-3727103015021,40386009385625,45
3683,9906,-3726990692558,40412633780793,222
3684,9907,-3650765211738,40391235592813,155
3685,9908,-3650827284926,40470742480908,72
3686,9909,-3650815020742,40448730612332,287
3687,9910,-3727350426878,40424676463672,106
3688,9911,-3727279670717,40445921200480,278
3689,9912,-3727278378800,40493533454963,290
3690,9913,-3727245923552,40448980700833,278
3691,9914,-3655764238036,40433831406522,293
3692,9915,-3658246909747,40493410831805,198
3693,9916,-3658286825777,40427019323820,79
3694,9917,-3651199463311,40488485449772,0
3695,9918,-3658411223233,40411432089678,82
3696,9919,-3658303335805,40431747258101,79
3697,9920,-3651200894445,40495495270121,182
3698,9921,-3705886965408,40405601201976,139
3699,9925,-3724945149374,40424662117966,106
3700,9926,-3650827682728,40447203517559,287
3701,9927,-3705875925907,40394388605262,53
3702,9928,-3650865117187,40426551753702,245
3703,9929,-3650750447901,40469907124901,72
3704,9930,-3650558019034,40432813651274,50
3705,9931,-3650671646702,40436028405030,50
3706,9932,-3650670815957,40488669199887,0
3707,9933,-3651111902139,40490239972794,182
3708,9934,-3651143907596,40373856035689,177
3709,9935,-3721047753882,40419162852617,191
3710,9936,-3721087973180,40412937040329,147
3711,9938,-3620684865888,40439403975801,39
3712,9939,-3721325758549,40471518390012,89
3713,9940,-3717212184350,40476585077428,151
3714,9941,-3717120084758,40386566377903,166
3715,9942,-3717230848316,40407817938475,250
3716,9943,-3721174075039,40412943809759,147
3717,9944,-3721107685050,40436062505585,80
3718,9945,-3705888672936,40479009556326,97
3719,9946,-3705912203491,40403080469340,139
3720,9947,-3706090076166,40428790397698,203
3721,9948,-3705989342017,40479116943036,97
3722,9949,-3684673959838,40467034542363,157
3723,9950,-3706189239663,40456594536634,119
3724,9951,-3706257418494,40395464194502,53
3725,9953,-3706123366628,40484511610375,171
3726,9954,-3706169535569,40428202599192,203
3727,9955,-3706139049036,40429681213701,203
3728,9956,-3709768477453,40409547744826,212
3729,9957,-3709711056338,40475593565698,175
3730,9958,-3709746921144,40485335673247,171
3731,9959,-3740108512629,40385171274473,8
3732,9960,-3654591600387,40417471833001,27
3733,9961,-3640700544391,40469890386745,252
3734,9962,-3640749158446,40405528859641,176
3735,9963,-3639455337604,40409334935445,176
3736,9964,-3639523145278,40430599684576,5
3737,9965,-3639454879961,40409395305657,176
3738,9967,-3639603111652,40375509549996,229
3739,9968,-3660280619460,40430319596920,79
3740,9969,-3692109997324,40365525430516,292
3741,9970,-3723190936113,40411338925491,282
3742,9971,-3723368398591,40386297978200,45
3743,9972,-3723379258539,40404279828581,18
3744,9973,-3727625788440,40391211430048,190
3745,9974,-3727601049961,40381175712300,45
3746,9975,-3727585207750,40413773198063,222
3747,9976,-3727705188024,40440236455489,57
3748,9977,-3636447385774,40466398436524,252
3749,9978,-3717481769113,40373881363743,94
3750,9979,-3647540809210,40433939485858,50
3751,9980,-3647147542872,40408586465562,149
3752,9981,-3646967359056,40428972888392,172
3753,9982,-3706572906720,40338892873633,216
3754,9983,-3706592916677,40341543934640,216
3755,9984,-3680268572977,40440019473046,138
3756,9985,-3665215470958,40474134745273,55
3757,9986,-3721242659986,40474254107283,89
3758,9987,-3721489235453,40422044440882,191
3759,9988,-3721477378572,40421440382074,191
3760,9989,-3721278629112,40428971863726,255
3761,9990,-3721534890176,40373600024530,196
3762,9991,-3697514049688,40448051220265,217
3763,9992,-3742946373938,40394642408346,112
3764,9993,-3691963658658,40443410423533,49
3765,9994,-3692265699767,40372734324130,199
3766,9995,-3708322293589,40448518582674,265
3767,9996,-3708234792259,40439024609158,164
3768,9997,-3708303368777,40421808800887,291
3769,9998,-3708231693545,40393603741068,53
3770,9999,-3709078596974,40403189447780,139
3771,10000,-3652880527166,40464367917476,29
3772,10001,-3692063871870,40406382685187,297
3773,10002,-3692097241366,40432948831154,128
3774,10003,-3672647776002,40451904166441,269
3775,10004,-3673875672173,40391254180046,146
3776,10005,-3673835820986,40429833918920,110
3777,10006,-3673859161245,40418063363730,226
3778,10007,-3674075945879,40480639782284,135
3779,10008,-3674118080379,40480913965519,135
3780,10009,-3680277295344,40457786411951,58
3781,10010,-3679776268834,40429021028943,235
3782,10011,-3650976025467,40373753373359,177
3783,10012,-3654145102152,40432319230202,293
3784,10013,-3693247733591,40456323539502,215
3785,10014,-3729282689572,40455433527524,91
3786,10015,-3728172687914,40413652419714,222
3787,10016,-3729332910015,40387139842881,190
3788,10017,-3729350408684,40414281845636,222
3789,10018,-3670534271297,40417913865064,181
3790,10022,-3636652154666,40469699098725,252
3791,10023,-3636313896692,40435342739470,129
3792,10024,-3649301596595,40432929560382,50
3793,10025,-3682024764765,40460910279740,58
